page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,"Learning to Optimize Tensor Programs Tianqi Chen1 Lianmin Zheng2 Eddie Yan1 Ziheng Jiang1 Thierry Moreau1 Luis Ceze1 Carlos Guestrin1 Arvind Krishnamurthy1 1Paul G. Allen School of Computer Science & Engineering, University of Washington 2Shanghai Jiao Tong University Abstract We introduce a learning-based framework to optimize tensor programs for deep learning workloads. Efﬁcient implementations of tensor operators, such as matrix multiplication and high dimensional convolution, are key enablers of effective deep learning systems. However, current systems rely on manually optimized libraries, e.g., cuDNN, that support only a narrow range of server class GPUs. Such reliance limits the applicability of high-level graph optimizations and incurs signiﬁcant engineering costs when deploying to new hardware targets. We use learning to remove this engineering burden. We learn domain-speciﬁc statistical cost models to guide the search of tensor operator implementations over billions of possible program variants. We further accelerate the search using effective model transfer across workloads. Experimental results show that our framework delivers performance that is competitive with state-of-the-art hand-tuned libraries for low-power CPUs, mobile GPUs, and server-class GPUs. DL models can now recognize images [23], understand natural language [38], play games [27], and automate system decisions (e.g., device placement [26] and indexing [21]). Tensor operators, such as matrix multiplication and high dimensional convolution, are basic building blocks of DL models.",1579,216,394.75,"[-1.76792251e-04  8.95918459e-02 -2.55634380e-03  7.12578446e-02
 -1.11364834e-02  2.15641968e-02  6.23798408e-02  5.59113501e-03
  1.22474153e-02 -2.37166369e-03  8.31584539e-03 -2.31994521e-02
 -7.53650116e-03  4.02718149e-02 -4.72630048e-03 -3.73563319e-02
  1.37669230e-02  2.66433768e-02  7.68785784e-03 -2.42990237e-02
 -4.12437320e-02  1.10784322e-02 -1.04335314e-02  1.83385145e-02
 -8.84107873e-03 -1.90129504e-02 -5.29607339e-03  5.96519895e-02
  1.28602581e-02  3.37576978e-02  2.01923549e-02  7.26174144e-03
  3.99015136e-02  4.65024486e-02  2.31357080e-06  2.80265454e-02
 -1.35622481e-02 -1.22153405e-02  9.33809020e-03  1.30315255e-02
  7.63820261e-02 -1.59169640e-02 -1.83946751e-02 -2.77242512e-02
 -5.84248034e-03 -1.49697047e-02  7.27750286e-02 -3.61533347e-03
  4.09765653e-02  2.80947238e-02 -9.73671034e-04  6.37254538e-03
  1.25904139e-02 -9.77359898e-03 -2.63353921e-02 -6.99507967e-02
  1.99916866e-03 -1.76523048e-02 -6.35915846e-02 -7.86416158e-02
  1.03359595e-02  2.81062927e-02  8.83865170e-03  1.43306972e-02
  4.42145653e-02  1.27909100e-02 -1.54238818e-02 -3.30914557e-02
 -2.36943495e-02  7.68839791e-02 -6.48072585e-02 -1.94736589e-02
  3.13662998e-02 -7.48971850e-03 -4.61861342e-02 -2.27007493e-02
  7.47223757e-03 -1.42627414e-02  2.43837312e-02 -4.20793071e-02
 -3.81320529e-02 -1.12366229e-02  2.78588291e-02  8.09076428e-03
 -2.35291142e-02  2.72856187e-02  4.93102148e-02  5.32206893e-02
 -2.48193033e-02  1.77604109e-02 -2.86949296e-02 -2.07202062e-02
  2.30976809e-02  2.66755861e-03 -4.95286025e-02 -3.41101736e-02
 -5.71660772e-02 -9.02523324e-02 -3.90294567e-02 -1.07358648e-02
  6.11794032e-02  3.28775197e-02 -9.94722825e-03  5.47943972e-02
 -7.28964135e-02  5.03650866e-03 -6.48315623e-02 -2.94607151e-02
 -3.23502943e-02  1.56492868e-03  2.80880667e-02  1.33340508e-02
 -2.77560856e-02  9.92745627e-03 -3.55342627e-02 -5.59950806e-02
 -4.02384065e-02  4.06878628e-02 -2.44423505e-02 -2.47009005e-02
 -1.14901271e-02  6.60876930e-02 -4.71768202e-03 -6.68870797e-03
 -7.65645877e-03  4.02898826e-02 -1.16567174e-02  1.47395385e-02
 -2.58030072e-02 -2.10777521e-02  1.23289851e-02  3.36793661e-02
  6.11936906e-03 -1.95564479e-02  7.30804354e-02  6.02190308e-02
 -1.54185463e-02 -4.15415764e-02 -1.19752726e-02  2.84818485e-02
  2.74381097e-02 -4.44899499e-02  3.23982500e-02 -5.64214848e-02
  3.13715041e-02 -1.67072155e-02  4.01182994e-02 -4.88368236e-02
  5.92198176e-03  1.03739230e-02 -2.62728091e-02  3.72084789e-02
  6.21481845e-03 -5.55070816e-03  6.98446706e-02 -5.85012464e-03
  1.69245917e-02 -1.27554033e-03  3.74462828e-02  5.77742644e-02
  1.38223004e-02 -2.53854915e-02  2.74581509e-03  1.98415127e-02
  1.87126603e-02  1.66477822e-02 -3.48125584e-02 -8.45472142e-03
 -4.51258868e-02  4.45430353e-02  1.68808885e-02  5.29644713e-02
 -3.06456275e-02 -1.78027560e-03  1.23890974e-02  4.87355329e-02
  1.17238862e-02  2.09879130e-02  4.58375253e-02 -2.51169316e-02
 -2.78520677e-02 -6.07490875e-02 -4.53881472e-02  8.22100639e-02
  5.30912057e-02 -2.39826683e-02  2.74459980e-02  4.89945114e-02
 -2.29234714e-02 -2.30845753e-02  2.28588209e-02 -3.93322706e-02
  3.26344892e-02  5.81715144e-02  5.17533608e-02 -2.42437497e-02
 -5.21672703e-02  3.95862944e-02  9.05721262e-03 -4.23590355e-02
 -5.25074266e-02 -6.03796467e-02  1.02448799e-02  6.48240149e-02
  2.47335415e-02 -1.92661374e-03 -3.40326019e-02  6.36226125e-03
  1.45424623e-02 -1.86386670e-03  3.63076143e-02  1.40535338e-02
  5.10125719e-02 -5.53642027e-02 -1.27839381e-02 -6.06042752e-03
  2.93980120e-03  4.04861644e-02  2.40942519e-02  1.82472367e-03
 -1.00882410e-03 -2.54726969e-02 -9.94837377e-03  5.88630652e-03
  1.40426541e-02 -5.98017611e-02  8.96159485e-02  2.52091754e-02
  1.48960818e-02 -2.24855393e-02  1.09748850e-02 -4.34165709e-02
  2.93483939e-02 -4.18455712e-02 -1.54513391e-02 -5.39803766e-02
 -4.36773337e-02  5.81730641e-02  2.92190164e-02 -3.16269137e-02
  1.72238462e-02  3.92119884e-02 -5.48036136e-02 -6.63939491e-02
  1.08647518e-01 -1.03644934e-02  1.00547234e-02  1.69031862e-02
 -1.53285069e-02  2.31760810e-03  1.81547850e-02 -2.80894935e-02
  5.65153211e-02  5.24013350e-03 -2.47973707e-02  1.38494177e-02
 -1.92427530e-03  3.16418186e-02 -1.19447224e-02 -1.39348125e-02
 -9.71136335e-03 -1.62288621e-02  1.94899403e-02  3.86295691e-02
  2.41919793e-03  4.58250865e-02  1.98163465e-02 -7.78715461e-02
  4.65301536e-02 -4.18969207e-02 -2.09624954e-02  2.86884140e-02
  2.36418098e-02  2.91025843e-02 -2.64074560e-02  1.51245147e-02
  4.61478904e-02 -4.21288423e-02 -1.62402280e-02  1.80271210e-03
 -1.00429496e-02 -3.08289733e-02 -2.77677663e-02 -8.12862515e-02
  1.83234108e-03  2.94213425e-02 -5.16472943e-02  1.71841364e-02
  1.06364097e-02 -1.54146757e-02 -7.87940249e-03  5.84571660e-02
 -1.52241532e-02  7.57783325e-03  1.14738068e-03 -9.32548940e-03
  9.64720547e-03  1.08007975e-01 -1.21064633e-02  1.48613136e-02
  3.94735150e-02  3.73666808e-02 -3.15822251e-02  5.08163087e-02
 -2.34598550e-03 -1.83127094e-02  1.16583407e-02 -1.55116769e-03
 -4.58656065e-02  5.08848205e-02 -3.84850651e-02 -7.57609541e-03
 -2.33791303e-02 -6.51376173e-02  2.23647598e-02 -2.95875948e-02
 -3.47407237e-02  5.49662486e-03  9.19673033e-03 -1.12797553e-02
  9.06979851e-03 -1.64678469e-02  5.99183440e-02 -1.32303871e-03
 -2.66733747e-02 -3.30847912e-02 -4.77880202e-02 -5.19530550e-02
  2.41280720e-02  4.07865606e-02  4.09410149e-02 -8.76772106e-02
  1.05717278e-03 -2.42547579e-02  4.27640043e-02  4.50086854e-02
 -1.76865980e-02  2.94628330e-02 -4.00608359e-03  1.26507301e-02
 -4.13477793e-02 -3.29677761e-02 -1.54161351e-02  4.05365750e-02
 -4.72688712e-02  4.99860663e-03 -4.72277962e-03 -7.00383410e-02
 -2.35287193e-03 -2.55290549e-02  7.24996324e-04  6.88673183e-02
  4.72294027e-03 -1.09725390e-02 -3.03471033e-02  2.49307938e-02
  5.66629022e-02 -3.07080150e-02  4.98861913e-03  3.03743756e-03
  5.76565322e-03  3.62710878e-02  2.03386415e-02 -1.59780681e-02
 -1.35307550e-01  1.82798281e-02  6.06245697e-02  4.52654483e-03
 -3.47997621e-02  3.53505835e-02 -9.20760352e-03 -4.18945178e-02
  1.80417281e-02  6.22356217e-03 -2.62792734e-03 -4.41409461e-02
 -1.31594399e-02  4.98907156e-02  2.47535836e-02  5.81634715e-02
  2.57893670e-02 -7.54906088e-02 -5.47884703e-02  3.12655866e-02
  1.04109626e-02  1.97589267e-02 -8.87861289e-03  2.69026905e-02
 -3.66159603e-02  3.00540347e-02 -5.24858711e-03  4.26864848e-02
 -5.87569410e-03 -5.40289544e-02 -7.57078454e-03 -4.37224172e-02
  1.09566776e-02 -2.44304519e-02  1.24229025e-02 -1.66847538e-02
  5.98545047e-03  2.48211902e-02  3.66097060e-03  3.27888946e-03
  1.47644291e-02 -4.62051220e-02  2.88901292e-02  6.76426338e-03
 -3.42670741e-04 -5.55466488e-02  3.67621407e-02  4.29657437e-02
  4.67168447e-03 -9.22311039e-04  1.72186028e-02 -8.90659355e-03
 -2.28514764e-02 -9.55482200e-03  5.71318567e-02 -5.09994887e-02
 -8.11600499e-03 -1.41961528e-02  8.56235996e-02  2.31826510e-02
 -2.50301640e-02 -4.67967242e-02 -4.25172076e-02  2.84134950e-02
  3.32498103e-02 -3.79465893e-03 -3.74082103e-02 -5.54424264e-02
 -1.22756315e-02  3.24095576e-03 -3.90505679e-02 -1.89679042e-02
 -6.86613768e-02  2.96244603e-02 -1.37420511e-02 -4.18890675e-04
  7.51533881e-02 -4.99477889e-03  4.87374794e-03 -7.36830058e-04
 -7.26511702e-02 -2.16078646e-02  9.04060435e-03 -1.04355291e-01
  3.24058346e-02 -2.15856526e-02  5.45978211e-02 -3.12234219e-02
  1.39555400e-02  2.06076615e-02 -1.90982614e-02 -8.97883810e-03
  1.21007934e-02 -1.10565610e-01 -5.14878444e-02 -4.16326411e-02
  3.02209854e-02  1.22724809e-02  1.54395320e-03 -3.06128338e-03
 -9.40290838e-03  1.59506034e-02  6.56154007e-02 -5.55750020e-02
  7.78529840e-03  3.08312383e-02 -8.45191777e-02 -2.39888243e-02
  7.82632548e-03 -2.75680367e-02  3.46894599e-02  3.13925594e-02
 -1.45879611e-02 -1.39700091e-02 -3.50124463e-02 -1.43197142e-02
  3.16748302e-03  4.56809513e-02 -1.20286401e-02 -6.78276760e-04
 -1.70885678e-02  1.10068955e-02  7.46771991e-02  6.32828509e-04
 -4.93045002e-02 -2.48703305e-02  1.09216636e-02  2.90546790e-02
 -6.49333047e-03 -1.10664526e-02  1.28195331e-01 -1.06668277e-02
 -2.15176512e-02 -3.87166836e-03 -8.04457441e-03  1.99951883e-02
  4.41330597e-02  1.37880305e-03 -3.21012782e-03  1.59244351e-02
  2.98189814e-03  6.82698637e-02 -1.85232069e-02 -1.72676127e-02
 -8.37482046e-03 -4.94281435e-03 -5.30163907e-02  7.78173236e-03
 -3.77327502e-02 -1.26587510e-01 -4.78490107e-02  2.90936208e-03
  6.04293570e-02  1.98892467e-02  8.06892850e-03 -3.99628356e-02
 -8.09498224e-03 -2.20376961e-02 -7.43992440e-03 -1.96377803e-02
  1.00161536e-02  3.56168556e-03  1.96815711e-02  3.63914442e-04
  1.89455338e-02  2.89448798e-02  3.63998488e-02  2.88534518e-02
  1.75462337e-03  5.43016195e-03 -3.27657312e-02 -4.40768413e-02
 -7.90693052e-03  6.31920323e-02 -1.42181749e-02 -2.78163552e-02
  9.28257871e-03 -4.60179374e-02 -2.36350838e-02 -1.84994079e-02
  2.81922910e-02 -6.51354641e-02  3.73324901e-02  6.67306557e-02
  6.11291081e-03 -9.31728573e-04 -1.03011299e-02  2.68786587e-02
  7.39349937e-03 -7.48637831e-03 -2.03384273e-02 -5.95585225e-33
  4.44704555e-02  4.73615080e-02  2.60224678e-02  3.15688457e-03
  1.61807723e-02  1.21663995e-02 -2.62049362e-02 -9.82742198e-03
 -1.75591744e-02  2.90413899e-03 -1.06565207e-02  6.08342839e-03
  1.86340213e-02 -7.94706342e-04  1.04716234e-02  1.83898583e-03
  4.29453366e-02 -5.90076670e-03 -2.61608344e-02  6.39102012e-02
  3.00329155e-03  1.72401797e-02  7.51158129e-03 -6.04608133e-02
 -8.56005251e-02  3.46560590e-03  3.45025957e-02 -1.57755837e-02
  8.89661442e-03 -9.27479099e-03 -4.82938103e-02 -2.73692366e-02
 -2.54618134e-02 -3.74307074e-02 -1.26780719e-02 -4.56100097e-03
 -9.19387043e-02  2.08071852e-03 -4.37417999e-03  4.57768468e-03
 -6.93202838e-02 -4.38906699e-02  3.73108536e-02  6.75104037e-02
 -3.30457278e-02 -3.75043415e-02  2.07887720e-02  1.26721682e-02
 -2.68106349e-02 -3.34887318e-02 -4.95800748e-02 -4.30174870e-03
 -6.56073540e-03 -5.01440698e-03  3.27273756e-02 -3.50603759e-02
 -4.73623052e-02  4.47760895e-02 -6.40745163e-02  2.55511012e-02
 -6.35719374e-02  2.23990437e-02  7.95812309e-02  4.17821258e-02
  4.74185729e-03  2.87432615e-02  3.61565463e-02 -1.81929842e-02
 -6.56722626e-03 -2.73751374e-03  3.36186439e-02  7.35336244e-02
  1.40598342e-02  2.42727194e-02  5.54324538e-02 -3.25203575e-02
 -8.40144604e-02 -3.83119881e-02  4.26247641e-02  5.89684164e-03
  2.66583469e-02  1.51481275e-02 -3.69983539e-03 -2.14852970e-02
  2.50102510e-03  9.32648126e-03 -3.03000044e-02  1.64711047e-02
  2.71800882e-03  6.85834065e-02 -6.12805709e-02 -1.50709273e-02
  3.85031179e-02 -4.46005464e-02  6.95692971e-02  3.47135700e-02
  1.41284121e-02  2.48913765e-02  5.43520227e-02  2.60637831e-02
 -3.87953483e-02 -6.93145394e-02 -4.88384441e-02 -3.84674221e-02
  4.89607044e-02 -2.10612756e-03  2.55606715e-02  4.91978861e-02
 -4.07058559e-02 -5.16115408e-03 -5.60908169e-02  1.94663890e-02
 -4.61719651e-03  6.89589530e-02  7.64147751e-03  1.07533187e-02
  3.23244161e-03  2.78708134e-02 -4.18372788e-02  5.30973710e-02
 -3.89456637e-02 -2.22167876e-02  7.56291719e-03 -9.73183941e-03
 -4.99716289e-02 -1.75096970e-02 -7.12614432e-02 -9.22714826e-03
  4.49555926e-02 -8.33666697e-02 -3.90439704e-02 -2.14893650e-02
  2.94639847e-07 -3.42308134e-02  3.04040033e-02 -1.92641970e-02
  2.78410781e-03  9.02867224e-03  5.62186129e-02  4.37765457e-02
  2.50561181e-02  2.73051281e-02  5.02575329e-03  5.65785356e-02
  9.93584562e-03  2.99494620e-02 -3.22531648e-02 -6.46459684e-03
  9.78974346e-03 -1.28482031e-02  4.05233577e-02 -1.53655997e-02
 -3.03849448e-02 -5.66610806e-02  6.42981008e-02  3.01291663e-02
 -4.21340093e-02  6.78090006e-02 -2.53321771e-02  2.51041334e-02
 -2.80861761e-02  7.36663118e-02 -7.80033926e-03  2.63176616e-02
  5.63485175e-02 -2.84343921e-02  5.97604783e-03 -1.83515511e-02
  2.48090401e-02  8.21886992e-04  8.29579160e-02  8.52735247e-03
 -1.00574335e-02  1.47774927e-02 -1.33897429e-02  3.72061366e-03
 -1.72385462e-02  6.40084893e-02  3.19661833e-02  2.67996744e-04
 -8.33022743e-02 -4.37980192e-03 -1.94185432e-02  6.78349566e-03
 -4.90810629e-03  5.75416423e-02  1.10503018e-03  8.92829429e-03
 -2.92225964e-02 -8.04636907e-03 -5.62324896e-02  1.14662247e-02
  2.64872871e-02 -4.92784642e-02 -2.08771545e-02 -8.37283581e-02
  1.73287571e-03  6.43334985e-02 -1.00318948e-02 -2.45469064e-02
  2.86069132e-34  2.89690010e-02  5.25044743e-03  2.33353227e-02
  1.53329577e-02 -3.28574539e-03 -3.22771966e-02 -4.42949608e-02
 -1.75277498e-02  2.02930272e-02 -4.78812717e-02 -2.88624633e-02]"
